avaliacao_media,categoria,cores_disponiveis,data_coleta,desconto_percentual,drop,em_estoque,genero,loja,marca,material_cabedal,modelo,peso,preco,preco_original,qtd_avaliacoes,tamanhos_disponiveis,tecnologia,tipo_fecho,tipo_sola,url_imagem,url_produto
5.0,Corrida de Rua,,2025-10-31,,,Disponível,,Amazon,Mizuno,Malha,Tênis Mizuno Goya e Meia Mz23,,219.99,37.15,3,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61OAfLkksXL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Mizuno-Goya-Meia-Mz23/dp/B0CF7WB6ZW/ref=sr_1_265?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-265&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Via Nautic,Couro sintético,Tênis Masculino Corrida Treino Fit Academia Advanced PRO Run,,156.9,,407,,,Cadarço,Micro Expandido,https://m.media-amazon.com/images/I/71kO6PvYJrL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Treino-Academia-Advanced/dp/B0CGYSB1LL/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-260&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Via Nautic,Couro sintético,Tênis Masculino Corrida Treino Fit Academia Advanced PRO Run,,156.9,37.15,407,,,Cadarço,Micro Expandido,https://m.media-amazon.com/images/I/71kO6PvYJrL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Treino-Academia-Advanced/dp/B0CGYSB1LL/ref=sr_1_260?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-260&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12&xpid=ERuU6uEzXaAxz
4.4,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,adidas,Malha,"Tênis Run Falcon 3.0, Adidas, feminino",,352.56,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/71N+2efRIAL._AC_SX395_SY395_QL70_ML2_.jpg,https://www.amazon.com.br/adidas-corrida-feminino-Runfalcon-met%C3%A1lico/dp/B0BXQ4SDLP/ref=is_sr_dp_n?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-258&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=ERuU6uEzXaAxz
4.4,Corrida de Rua,,2025-10-31,,,Verificar disponibilidade,Feminino,Amazon,adidas,Têxtil,"Tênis Run Falcon 3.0, Adidas, feminino",,603.55,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/71RhZAdw75L._AC_SX395_SY395_QL70_ML2_.jpg,https://www.amazon.com.br/adidas-corrida-feminino-Runfalcon-met%C3%A1lico/dp/B0B5YNB75W/ref=is_sr_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-258&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=ERuU6uEzXaAxz
4.4,Corrida de Rua,,2025-10-31,,,Verificar disponibilidade,Feminino,Amazon,adidas,Borracha,"Tênis Run Falcon 3.0, Adidas, feminino",,555.67,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/71hv+izuFYL._AC_SX395_SY395_QL70_ML2_.jpg,https://www.amazon.com.br/adidas-corrida-feminino-Runfalcon-met%C3%A1lico/dp/B0BXQ63HWL/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-258&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=ERuU6uEzXaAxz
4.4,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,adidas,Fibra de carbono,"Tênis Run Falcon 3.0, Adidas, feminino",,477.65,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/513Oqx4VbnL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/adidas-corrida-feminino-Runfalcon-met%C3%A1lico/dp/B0BNLRL9CR/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-258&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=ERuU6uEzXaAxz
4.4,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,adidas,Malha,"Tênis Run Falcon 3.0, Adidas, feminino",,352.56,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/71N+2efRIAL._AC_SX395_SY395_QL70_ML2_.jpg,https://www.amazon.com.br/adidas-corrida-feminino-Runfalcon-met%C3%A1lico/dp/B0BXQ4SDLP/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-258&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=ERuU6uEzXaAxz
4.4,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,adidas,Malha,"Tênis Run Falcon 3.0, Adidas, feminino",,352.56,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/71N+2efRIAL._AC_SX395_SY395_QL70_ML2_.jpg,https://www.amazon.com.br/adidas-corrida-feminino-Runfalcon-met%C3%A1lico/dp/B0BXQ4SDLP/ref=sr_1_258?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-258&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Verificar disponibilidade,Masculino,Amazon,NIKE,Poliéster,Tênis NIKE Nike Downshifter 13 masculino,,747.69,37.15,412,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61DWTabf4NL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-masculino-Cinza-preto-antracite/dp/B0CT8PW2X7/ref=is_sr_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-256&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Verificar disponibilidade,Masculino,Amazon,NIKE,Poliéster,Tênis NIKE Nike Downshifter 13 masculino,,795.57,37.15,412,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61k0k6989EL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-masculino-Cinza-preto-antracite/dp/B0CSKPVX7J/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-256&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,NIKE,Poliéster,Tênis NIKE Nike Downshifter 13 masculino,,529.9,37.15,412,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61gMJLj++6L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-masculino-Cinza-preto-antracite/dp/B0CSKNZLB2/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-256&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=ERuU6uEzXaAxz
4.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,NIKE,Poliéster,Tênis NIKE Nike Downshifter 13 masculino,,529.9,37.15,412,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61gMJLj++6L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-masculino-Cinza-preto-antracite/dp/B0CSKNZLB2/ref=sr_1_256?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-256&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,Olympikus,Tecido,Tênis Olympikus Flit 4 Esportivo Feminino,,229.9,37.15,,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/515jHAHsF9L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Olympikus-Flit-Esportivo-Feminino/dp/B0DKTV7DKL/ref=sr_1_255?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-255&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.6,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,ASICS,Malha,Tênis Feminino Asics Gel Sparta 2,,519.9,37.15,72,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/610E-LZB-PL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Asics-Gel-Sparta-Feminino-Preto/dp/B0DXXC7D1M/ref=is_sr_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-254&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
4.6,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,ASICS,Têxtil,Tênis Feminino Asics Gel Sparta 2,,459.0,37.15,72,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/516xdLqRg7L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Asics-Gel-Sparta-Feminino-Preto/dp/B0CC3Q1KV2/ref=is_sr_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-254&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
4.6,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,ASICS,Malha,Tênis Feminino Asics Gel Sparta 2,,379.99,37.15,72,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/512W3XAdp3L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Asics-Gel-Sparta-Feminino-Preto/dp/B0DXX1L4RF/ref=is_sr_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-254&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
4.6,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,ASICS,Não Aplicável,Tênis Feminino Asics Gel Sparta 2,,379.88,37.15,72,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/61+Mst9OosL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Asics-Gel-Sparta-Feminino-Preto/dp/B0DCH8M4PJ/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-254&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
4.6,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,ASICS,Não Aplicável,Tênis Feminino Asics Gel Sparta 2,,379.88,37.15,72,,Gel,Cadarço,Borracha,https://m.media-amazon.com/images/I/61+Mst9OosL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Asics-Gel-Sparta-Feminino-Preto/dp/B0DCH8M4PJ/ref=sr_1_254?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-254&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
